WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
41,Guadalajara,Guadalajara Open,9/10/2025,WTA500,Outdoor,Hard,1st Round,3,Stefanini L.,Stephens S.,148,1051,491,15,6,4,4,6,6,1,2,1,Completed,1.36,3.2,1.44,3.01,1.6,3.2,1.43,2.75,1.46,3.15
41,Guadalajara,Guadalajara Open,9/10/2025,WTA500,Outdoor,Hard,2nd Round,3,Bartunkova N.,Vidmanova D.,228,161,306,444,6,3,6,2,,,2,0,Completed,3,1.4,2.98,1.45,3,1.46,2.81,1.42,3,1.49
41,Guadalajara,Guadalajara Open,9/11/2025,WTA500,Outdoor,Hard,2nd Round,3,Maria T.,Marino R.,51,121,1193,617,6,3,7,5,,,2,0,Completed,1.8,2,1.81,2.11,1.86,2.2,1.76,2.05,1.86,2.16
41,Guadalajara,Guadalajara Open,9/11/2025,WTA500,Outdoor,Hard,2nd Round,3,Arango E.,Hunter S.,86,1269,857,7,6,2,6,2,,,2,0,Completed,1.44,2.75,1.55,2.63,1.53,2.75,1.49,2.56,1.56,2.74
41,Guadalajara,Guadalajara Open,9/11/2025,WTA500,Outdoor,Hard,2nd Round,3,Jimenez Kasintseva V.,Kudermetova V.,123,26,599,1763,6,4,6,2,,,2,0,Completed,3.75,1.29,4.06,1.28,4,1.29,3.73,1.27,,
41,Guadalajara,Guadalajara Open,9/11/2025,WTA500,Outdoor,Hard,2nd Round,3,Jacquemot E.,Mertens E.,83,22,878,2019,4,6,6,3,6,4,2,1,Completed,3.5,1.3,3.71,1.32,5.75,1.32,4.3,1.23,3.75,1.35
41,Guadalajara,Guadalajara Open,9/12/2025,WTA500,Outdoor,Hard,2nd Round,3,Jovic I.,Osorio M.,73,69,914,979,6,4,6,2,,,2,0,Completed,1.73,2.1,1.75,2.2,1.75,2.2,1.64,2.13,1.79,2.22
41,Guadalajara,Guadalajara Open,9/12/2025,WTA500,Outdoor,Hard,2nd Round,3,Frech M.,Stefanini L.,30,148,1648,491,6,1,7,6,,,2,0,Completed,1.36,3.2,1.41,3.19,1.42,3.2,1.39,2.94,1.4,3.4
41,Guadalajara,Guadalajara Open,9/12/2025,WTA500,Outdoor,Hard,2nd Round,3,Stakusic M.,Ostapenko J.,155,24,457,1780,6,4,6,7,6,2,2,1,Completed,4,1.25,3.97,1.29,4.1,1.3,3.83,1.27,4.4,1.29
41,Guadalajara,Guadalajara Open,9/12/2025,WTA500,Outdoor,Hard,Quarterfinals,3,Jacquemot E.,Maria T.,83,51,878,1193,3,6,6,4,6,4,2,1,Completed,1.44,2.75,1.53,2.71,1.5,2.8,1.46,2.69,1.52,2.88
41,Guadalajara,Guadalajara Open,9/13/2025,WTA500,Outdoor,Hard,Quarterfinals,3,Jovic I.,Jimenez Kasintseva V.,73,123,914,599,6,3,3,6,7,6,2,1,Completed,1.4,3,1.46,2.94,1.45,3,1.42,2.83,1.52,2.9
41,Guadalajara,Guadalajara Open,9/13/2025,WTA500,Outdoor,Hard,Quarterfinals,3,Arango E.,Stakusic M.,86,155,857,457,6,2,6,3,,,2,0,Completed,1.53,2.5,1.6,2.48,1.58,2.53,1.54,2.43,1.58,2.62
41,Guadalajara,Guadalajara Open,9/13/2025,WTA500,Outdoor,Hard,Quarterfinals,3,Bartunkova N.,Frech M.,228,30,306,1648,7,5,6,4,,,2,0,Completed,2.1,1.73,2.24,1.73,2.38,2.02,2.14,1.7,2.42,1.69
41,Guadalajara,Guadalajara Open,9/13/2025,WTA500,Outdoor,Hard,Semifinals,3,Arango E.,Jacquemot E.,86,83,857,878,6,4,7,5,,,2,0,Completed,2.38,1.57,2.55,1.58,2.6,1.6,2.41,1.55,2.6,1.61
41,Guadalajara,Guadalajara Open,9/14/2025,WTA500,Outdoor,Hard,Semifinals,3,Jovic I.,Bartunkova N.,73,228,914,306,6,3,6,7,6,3,2,1,Completed,1.62,2.3,1.53,2.66,1.62,2.45,1.57,2.36,1.69,2.42
41,Guadalajara,Guadalajara Open,9/14/2025,WTA500,Outdoor,Hard,The Final,3,Jovic I.,Arango E.,73,86,914,857,6,4,6,1,,,2,0,Completed,1.44,2.75,1.55,2.63,1.55,2.75,1.5,2.57,1.58,2.68
42,Sao Paulo,SP Open,9/8/2025,WTA250,Outdoor,Hard,1st Round,3,Rodriguez V.,Tomljanovic A.,411,91,131,826,6,4,4,2,,,1,0,Retired,8,1.08,7.84,1.1,11,1.09,8.05,1.07,9.2,1.11
42,Sao Paulo,SP Open,9/8/2025,WTA250,Outdoor,Hard,1st Round,3,Sierra S.,Hartono A.,82,189,881,387,7,6,6,3,,,2,0,Completed,1.25,4,1.3,3.79,1.28,4.2,1.25,3.87,1.32,4.1
42,Sao Paulo,SP Open,9/8/2025,WTA250,Outdoor,Hard,1st Round,3,Rakotomanga Rajaonah T.,Sanchez A.S.,214,179,330,405,6,4,4,6,7,6,2,1,Completed,2.1,1.73,2,1.87,2.11,1.8,2.04,1.76,2.28,1.76
42,Sao Paulo,SP Open,9/8/2025,WTA250,Outdoor,Hard,1st Round,3,Leme Da Silva N.V.,Alves C.,1206,237,9,297,6,7,6,2,6,0,2,1,Completed,3,1.4,3.12,1.4,3.45,1.4,3.08,1.36,3.2,1.43
42,Sao Paulo,SP Open,9/8/2025,WTA250,Outdoor,Hard,1st Round,3,Okalova M.,Rodionova Ar.,464,242,110,291,7,5,6,4,,,2,0,Completed,3.75,1.29,3.97,1.28,4.25,1.29,3.78,1.26,4,1.31
42,Sao Paulo,SP Open,9/8/2025,WTA250,Outdoor,Hard,1st Round,3,Tjen J.,Jeanjean L.,130,95,575,799,6,2,6,3,,,2,0,Completed,1.33,3.4,1.33,3.51,1.35,3.55,1.32,3.3,1.36,3.7
42,Sao Paulo,SP Open,9/8/2025,WTA250,Outdoor,Hard,1st Round,3,Riera J.,Diatchenko V.,188,429,387,124,6,3,7,6,,,2,0,Completed,1.67,2.2,1.72,2.2,1.73,2.2,1.67,2.15,1.72,2.36
42,Sao Paulo,SP Open,9/8/2025,WTA250,Outdoor,Hard,1st Round,3,Osuigwe W.,Barros V.L.,136,566,522,80,6,3,6,4,,,2,0,Completed,1.1,7,1.12,7.12,1.12,7.5,1.1,6.83,1.02,2.4
42,Sao Paulo,SP Open,9/9/2025,WTA250,Outdoor,Hard,1st Round,3,Zarazua R.,Fullana L.,84,578,871,76,6,2,6,1,,,2,0,Completed,1.02,19,,,1.02,21,1.01,15.84,1.01,34
42,Sao Paulo,SP Open,9/9/2025,WTA250,Outdoor,Hard,1st Round,3,Udvardy P.,Rogers A.S.,118,250,639,282,6,2,6,3,,,2,0,Completed,1.2,4.5,1.22,4.69,1.21,4.9,1.18,4.67,1.2,5.7
42,Sao Paulo,SP Open,9/9/2025,WTA250,Outdoor,Hard,1st Round,3,Jones F.,Glushko L.,85,389,864,143,4,6,6,2,6,3,2,1,Completed,1.05,11,1.06,11.6,1.06,11.5,1.05,9.61,1.07,14.5
42,Sao Paulo,SP Open,9/9/2025,WTA250,Outdoor,Hard,1st Round,3,Cengiz B.,Ortenzi J.,565,289,80,234,6,1,6,2,,,2,0,Completed,2,1.8,2,1.87,2.06,1.84,1.99,1.79,2.16,1.85
42,Sao Paulo,SP Open,9/9/2025,WTA250,Outdoor,Hard,1st Round,3,Pigossi L.,Mandlik E.,193,257,376,273,2,6,6,3,6,4,2,1,Completed,2.38,1.57,2.47,1.59,2.45,1.62,2.38,1.56,2.68,1.58
42,Sao Paulo,SP Open,9/9/2025,WTA250,Outdoor,Hard,1st Round,3,Candiotto A.,Strakhova V.,593,303,72,220,6,3,5,7,6,0,2,1,Completed,4,1.25,4.18,1.26,4.2,1.27,3.92,1.24,4.2,1.29
42,Sao Paulo,SP Open,9/9/2025,WTA250,Outdoor,Hard,1st Round,3,Eala A.,Mansouri Y.,61,380,1054,148,6,0,6,2,,,2,0,Completed,1.04,13,1.05,13.51,1.05,16,1.04,11.33,1.05,17.5
42,Sao Paulo,SP Open,9/10/2025,WTA250,Outdoor,Hard,1st Round,3,Haddad Maia B.,Tona M.,27,409,1731,132,6,1,6,1,,,2,0,Completed,1.02,19,,,1.03,26,1.02,14.81,1.02,34
42,Sao Paulo,SP Open,9/10/2025,WTA250,Outdoor,Hard,2nd Round,3,Rakotomanga Rajaonah T.,Rodriguez V.,214,411,330,131,7,5,6,1,,,2,0,Completed,2,1.8,1.92,1.97,2,2.14,1.93,1.86,2.08,1.92
42,Sao Paulo,SP Open,9/10/2025,WTA250,Outdoor,Hard,2nd Round,3,Tjen J.,Okalova M.,130,464,575,110,6,1,6,0,,,2,0,Completed,1.04,13,1.05,15.21,1.06,15,1.04,11.16,1.06,15
42,Sao Paulo,SP Open,9/10/2025,WTA250,Outdoor,Hard,2nd Round,3,Jones F.,Osuigwe W.,85,136,864,522,6,4,7,6,,,2,0,Completed,1.25,4,1.25,4.37,1.32,4.25,1.26,3.75,1.29,4.4
42,Sao Paulo,SP Open,9/10/2025,WTA250,Outdoor,Hard,2nd Round,3,Sierra S.,Leme Da Silva N.V.,82,1206,881,9,6,0,6,4,,,2,0,Completed,1.1,7,1.13,7.06,1.16,7,1.12,6.05,1.17,6.4
42,Sao Paulo,SP Open,9/10/2025,WTA250,Outdoor,Hard,2nd Round,3,Eala A.,Riera J.,61,188,1054,387,6,1,6,4,,,2,0,Completed,1.17,5,1.21,4.98,1.22,5.25,1.19,4.6,1.23,5.2
42,Sao Paulo,SP Open,9/11/2025,WTA250,Outdoor,Hard,2nd Round,3,Zarazua R.,Cengiz B.,84,565,871,80,6,4,6,4,,,2,0,Completed,1.08,8,1.12,7.59,1.1,9,1.07,7.82,1.11,9.8
42,Sao Paulo,SP Open,9/11/2025,WTA250,Outdoor,Hard,2nd Round,3,Udvardy P.,Candiotto A.,118,593,639,72,6,3,6,3,,,2,0,Completed,1.04,13,,,1.04,16,1.03,12.69,1.03,22
42,Sao Paulo,SP Open,9/11/2025,WTA250,Outdoor,Hard,2nd Round,3,Haddad Maia B.,Pigossi L.,27,193,1731,376,6,1,6,4,,,2,0,Completed,1.11,6.5,1.11,8.09,1.12,7.5,1.11,6.57,1.11,9.2
42,Sao Paulo,SP Open,9/12/2025,WTA250,Outdoor,Hard,Quarterfinals,3,Tjen J.,Eala A.,130,61,575,1054,6,4,6,1,,,2,0,Completed,2,1.8,2.03,1.87,2.06,1.84,2.01,1.78,2.1,1.89
42,Sao Paulo,SP Open,9/12/2025,WTA250,Outdoor,Hard,Quarterfinals,3,Jones F.,Sierra S.,85,82,864,881,6,3,6,4,,,2,0,Completed,1.8,2,1.75,2.18,1.95,2,1.85,1.93,1.87,2.12
42,Sao Paulo,SP Open,9/12/2025,WTA250,Outdoor,Hard,Quarterfinals,3,Zarazua R.,Haddad Maia B.,84,27,871,1731,7,6,6,3,,,2,0,Completed,3.2,1.36,3.1,1.41,3.2,1.4,3.01,1.37,3.3,1.42
42,Sao Paulo,SP Open,9/12/2025,WTA250,Outdoor,Hard,Quarterfinals,3,Rakotomanga Rajaonah T.,Udvardy P.,214,118,330,639,6,2,6,4,,,2,0,Completed,3.2,1.36,3.2,1.4,3.25,1.38,3.09,1.36,3.3,1.42
42,Sao Paulo,SP Open,9/13/2025,WTA250,Outdoor,Hard,Semifinals,3,Tjen J.,Jones F.,130,85,575,864,7,6,6,3,,,2,0,Completed,1.36,3.2,1.41,3.19,1.4,3.2,1.37,3.02,1.41,3.3
42,Sao Paulo,SP Open,9/13/2025,WTA250,Outdoor,Hard,Semifinals,3,Rakotomanga Rajaonah T.,Zarazua R.,214,84,330,871,6,3,6,2,,,2,0,Completed,3.75,1.29,3.9,1.29,4,1.29,3.59,1.28,3.65,1.37
42,Sao Paulo,SP Open,9/14/2025,WTA250,Outdoor,Hard,The Final,3,Rakotomanga Rajaonah T.,Tjen J.,214,130,330,575,6,3,6,4,,,2,0,Completed,4,1.25,4.1,1.28,4.25,1.27,3.97,1.24,4.6,1.26
43,Seoul,Korea Open,9/15/2025,WTA500,Outdoor,Hard,1st Round,3,Lys E.,Krueger A.,69,45,982,1267,6,3,6,4,,,2,0,Completed,1.73,2.1,1.68,2.29,1.85,2.23,1.74,2.06,1.79,2.24
43,Seoul,Korea Open,9/15/2025,WTA500,Outdoor,Hard,1st Round,3,Joint M.,Fruhvirtova L.,46,139,1261,511,6,4,7,6,,,2,0,Completed,1.3,3.5,1.37,3.24,1.34,3.7,1.32,3.3,1.37,3.55
43,Seoul,Korea Open,9/15/2025,WTA500,Outdoor,Hard,1st Round,3,Siniakova K.,Park S.,77,293,900,230,6,2,6,2,,,2,0,Completed,1.05,11,1.06,11.75,1.05,11,1.05,10.05,1.08,12
43,Seoul,Korea Open,9/15/2025,WTA500,Outdoor,Hard,1st Round,3,Seidel E.,Ponchet J.,105,167,724,427,5,7,6,4,6,2,2,1,Completed,1.5,2.63,1.55,2.59,1.55,2.63,1.52,2.48,1.58,2.68
43,Seoul,Korea Open,9/15/2025,WTA500,Outdoor,Hard,1st Round,3,Kenin S.,Siegemund L.,30,43,1648,1276,2,6,6,3,7,5,2,1,Completed,1.73,2.1,1.85,2.02,1.77,2.1,1.73,2.07,1.79,2.24
43,Seoul,Korea Open,9/15/2025,WTA500,Outdoor,Hard,1st Round,3,Boisson L.,Ku Y.,49,305,1229,218,6,2,6,1,,,2,0,Completed,1.44,2.75,1.38,3.23,1.44,3.1,1.41,2.88,1.46,3.1
43,Seoul,Korea Open,9/16/2025,WTA500,Outdoor,Hard,1st Round,3,Krejcikova B.,Prozorova T.,39,194,1344,383,6,1,6,2,,,2,0,Completed,1.3,3.5,1.34,3.48,1.33,3.66,1.3,3.48,1.35,3.7
43,Seoul,Korea Open,9/17/2025,WTA500,Outdoor,Hard,1st Round,3,Cirstea S.,Zakharova A.,66,79,998,892,6,3,6,1,,,2,0,Completed,1.22,4.33,1.25,4.28,1.25,4.5,1.22,4.11,1.27,4.5
43,Seoul,Korea Open,9/17/2025,WTA500,Outdoor,Hard,1st Round,3,Shnaider D.,McNally C.,19,93,2246,799,2,6,6,2,6,4,2,1,Completed,1.62,2.3,1.64,2.36,1.62,2.45,1.57,2.37,1.61,2.58
43,Seoul,Korea Open,9/17/2025,WTA500,Outdoor,Hard,1st Round,3,Lamens S.,Maria T.,64,44,1009,1274,6,4,6,1,,,2,0,Completed,1.62,2.3,1.67,2.31,1.66,2.38,1.63,2.24,1.7,2.42
43,Seoul,Korea Open,9/17/2025,WTA500,Outdoor,Hard,1st Round,3,Haddad Maia B.,Back D.,25,306,1775,217,6,4,6,3,,,2,0,Completed,1.1,7,1.13,6.77,1.13,7,1.12,6.04,1.15,7.6
43,Seoul,Korea Open,9/17/2025,WTA500,Outdoor,Hard,1st Round,3,Raducanu E.,Cristian J.,33,41,1546,1281,6,3,6,4,,,2,0,Completed,1.29,3.75,1.31,3.72,1.3,3.75,1.29,3.51,1.33,3.9
43,Seoul,Korea Open,9/17/2025,WTA500,Outdoor,Hard,2nd Round,3,Tauson C.,Lys E.,12,69,2721,982,6,2,7,6,,,2,0,Completed,1.62,2.3,1.66,2.32,1.65,2.45,1.6,2.3,1.61,2.6
43,Seoul,Korea Open,9/17/2025,WTA500,Outdoor,Hard,2nd Round,3,Joint M.,Kenin S.,46,30,1261,1648,6,3,6,1,,,2,0,Completed,1.67,2.2,1.69,2.26,1.75,2.25,1.66,2.19,1.72,2.36
43,Seoul,Korea Open,9/18/2025,WTA500,Outdoor,Hard,2nd Round,3,Lamens S.,Shnaider D.,64,19,1009,2246,6,4,6,4,,,2,0,Completed,3.5,1.3,3.67,1.31,4,1.33,3.43,1.31,3.8,1.34
43,Seoul,Korea Open,9/18/2025,WTA500,Outdoor,Hard,2nd Round,3,Alexandrova E.,Boisson L.,11,49,3026,1229,4,6,6,2,6,2,2,1,Completed,1.22,4.33,1.23,4.57,1.22,4.33,1.22,4.24,1.22,5.2
43,Seoul,Korea Open,9/18/2025,WTA500,Outdoor,Hard,2nd Round,3,Seidel E.,Haddad Maia B.,105,25,724,1775,6,7,7,6,7,5,2,1,Completed,2.1,1.73,2.11,1.79,2.15,1.9,2.06,1.74,2.16,1.83
43,Seoul,Korea Open,9/18/2025,WTA500,Outdoor,Hard,2nd Round,3,Swiatek I.,Cirstea S.,2,66,7933,998,6,3,6,2,,,2,0,Completed,1.08,8,1.09,9.05,1.09,12,1.08,7.62,1.1,10
43,Seoul,Korea Open,9/18/2025,WTA500,Outdoor,Hard,2nd Round,3,Siniakova K.,Kasatkina D.,77,16,900,2421,7,6,6,2,,,2,0,Completed,2,1.8,2.05,1.83,2.04,1.85,2,1.79,2.1,1.88
43,Seoul,Korea Open,9/18/2025,WTA500,Outdoor,Hard,2nd Round,3,Krejcikova B.,Raducanu E.,39,33,1344,1546,4,6,7,6,6,1,2,1,Completed,2,1.8,2.1,1.79,2.1,1.83,1.99,1.8,2.1,1.89
43,Seoul,Korea Open,9/20/2025,WTA500,Outdoor,Hard,Quarterfinals,3,Joint M.,Tauson C.,46,12,1261,2721,6,0,6,3,,,2,0,Completed,2.38,1.57,2.58,1.56,2.45,1.65,2.37,1.57,2.6,1.61
43,Seoul,Korea Open,9/20/2025,WTA500,Outdoor,Hard,Quarterfinals,3,Swiatek I.,Krejcikova B.,2,39,7933,1344,6,0,6,3,,,2,0,Completed,1.17,5,1.19,5.24,1.2,5.2,1.18,4.7,1.21,5.6
43,Seoul,Korea Open,9/20/2025,WTA500,Outdoor,Hard,Quarterfinals,3,Siniakova K.,Lamens S.,77,64,900,1009,6,1,7,5,,,2,0,Completed,1.5,2.63,1.54,2.63,1.53,2.75,1.51,2.55,1.62,2.6
43,Seoul,Korea Open,9/20/2025,WTA500,Outdoor,Hard,Quarterfinals,3,Alexandrova E.,Seidel E.,11,105,3026,724,6,2,6,3,,,2,0,Completed,1.2,4.5,1.24,4.47,1.23,4.5,1.22,4.23,1.22,5.1
43,Seoul,Korea Open,9/20/2025,WTA500,Outdoor,Hard,Semifinals,3,Swiatek I.,Joint M.,2,46,7933,1261,6,0,6,2,,,2,0,Completed,1.07,9,,,1.1,9,1.08,7.94,1.1,10
43,Seoul,Korea Open,9/20/2025,WTA500,Outdoor,Hard,Semifinals,3,Alexandrova E.,Siniakova K.,11,77,3026,900,6,4,6,2,,,2,0,Completed,1.44,2.75,1.5,2.72,1.5,2.9,1.44,2.72,1.54,2.82
43,Seoul,Korea Open,9/21/2025,WTA500,Outdoor,Hard,The Final,3,Swiatek I.,Alexandrova E.,2,11,7933,3026,1,6,7,6,7,5,2,1,Completed,1.11,6.5,1.11,7.8,1.12,7,1.11,6.2,1.14,7.4
44,Beijing,China Open,9/24/2025,WTA1000,Outdoor,Hard,1st Round,3,Cirstea S.,Dolehide C.,64,88,1057,827,6,2,6,3,,,2,0,Completed,1.25,4,1.27,4.1,1.28,4,1.25,3.86,1.31,4.1
44,Beijing,China Open,9/24/2025,WTA1000,Outdoor,Hard,1st Round,3,Kessler M.,Shi H.,39,312,1370,206,6,2,7,6,,,2,0,Completed,1.08,8,1.1,8.62,1.08,8.5,1.07,8,1.1,10
44,Beijing,China Open,9/24/2025,WTA1000,Outdoor,Hard,1st Round,3,Sevastova A.,Birrell K.,221,85,315,841,6,3,7,6,,,2,0,Completed,1.8,2,1.87,2.03,1.85,2,1.82,1.96,1.86,2.12
44,Beijing,China Open,9/24/2025,WTA1000,Outdoor,Hard,1st Round,3,McNally C.,Siegemund L.,90,53,812,1115,6,4,6,2,,,2,0,Completed,1.5,2.63,1.58,2.53,1.55,2.63,1.53,2.46,1.57,2.66
44,Beijing,China Open,9/24/2025,WTA1000,Outdoor,Hard,1st Round,3,Rakhimova K.,Bronzetti L.,89,73,823,912,6,4,6,1,,,2,0,Completed,1.67,2.2,1.67,2.33,1.75,2.25,1.64,2.21,1.71,2.34
44,Beijing,China Open,9/24/2025,WTA1000,Outdoor,Hard,1st Round,3,Sakkari M.,Krueger A.,56,45,1091,1267,7,6,6,7,7,5,2,1,Completed,1.8,2,1.89,2,1.85,2,1.82,1.96,1.87,2.12
44,Beijing,China Open,9/24/2025,WTA1000,Outdoor,Hard,1st Round,3,Ruzic A.,Jacquemot E.,80,65,878,1055,6,3,6,3,,,2,0,Completed,2,1.8,2.04,1.84,2.12,1.81,2.03,1.75,2.14,1.85
44,Beijing,China Open,9/24/2025,WTA1000,Outdoor,Hard,1st Round,3,Lys E.,Zhang R.,66,836,1041,32,6,1,6,0,,,2,0,Completed,1.04,13,,,1.04,15,1.03,12.75,1.04,21
44,Beijing,China Open,9/24/2025,WTA1000,Outdoor,Hard,1st Round,3,Hon P.,Golubic V.,108,70,696,975,1,6,6,3,7,6,2,1,Completed,1.8,2,1.88,1.99,1.95,2,1.82,1.96,1.87,2.12
44,Beijing,China Open,9/24/2025,WTA1000,Outdoor,Hard,1st Round,3,Boulter K.,Baptiste H.,54,51,1108,1176,7,5,5,7,6,4,2,1,Completed,1.67,2.2,1.72,2.23,1.73,2.2,1.69,2.14,1.76,2.28
44,Beijing,China Open,9/24/2025,WTA1000,Outdoor,Hard,1st Round,3,Kudermetova P.,Inglis M.,76,158,899,452,7,5,7,6,,,2,0,Completed,1.91,1.91,1.98,1.88,2,1.93,1.89,1.89,2.02,1.95
44,Beijing,China Open,9/24/2025,WTA1000,Outdoor,Hard,1st Round,3,Krejcikova B.,Blinkova A.,34,71,1452,938,6,2,6,2,,,2,0,Completed,1.17,5,1.21,4.94,1.2,5,1.18,4.68,1.22,5.3
44,Beijing,China Open,9/24/2025,WTA1000,Outdoor,Hard,1st Round,3,Volynets K.,Stearns P.,107,61,699,1067,6,4,2,6,6,3,2,1,Completed,2.1,1.73,2.06,1.83,2.1,1.78,2.06,1.74,2.16,1.84
44,Beijing,China Open,9/24/2025,WTA1000,Outdoor,Hard,1st Round,3,Zhang S.,Zakharova A.,112,87,682,840,3,6,6,1,6,4,2,1,Completed,1.8,2,1.88,2.02,1.81,2.08,1.78,2.01,1.88,2.12
44,Beijing,China Open,9/24/2025,WTA1000,Outdoor,Hard,1st Round,3,Bouzkova M.,Maria T.,52,44,1173,1274,6,2,6,4,,,2,0,Completed,1.29,3.75,1.29,3.93,1.3,3.75,1.28,3.59,1.31,4.1
44,Beijing,China Open,9/24/2025,WTA1000,Outdoor,Hard,1st Round,3,Bondar A.,Andreescu B.,96,181,779,396,6,4,7,6,,,2,0,Completed,2.63,1.5,2.74,1.51,2.65,1.57,2.54,1.51,2.7,1.57
44,Beijing,China Open,9/25/2025,WTA1000,Outdoor,Hard,1st Round,3,Osorio M.,Li A.,83,47,844,1254,7,5,6,7,7,5,2,1,Completed,2.5,1.53,2.59,1.56,3.2,1.57,2.52,1.52,2.62,1.6
44,Beijing,China Open,9/25/2025,WTA1000,Outdoor,Hard,1st Round,3,Sonmez Z.,Wei S.,82,183,855,392,6,2,6,0,,,2,0,Completed,1.5,2.63,1.54,2.62,1.54,2.9,1.52,2.52,1.59,2.66
44,Beijing,China Open,9/25/2025,WTA1000,Outdoor,Hard,1st Round,3,Tomljanovic A.,Starodubtseva Y.,94,86,791,840,7,6,6,2,,,2,0,Completed,1.67,2.2,1.71,2.26,1.8,2.28,1.67,2.18,1.76,2.26
44,Beijing,China Open,9/25/2025,WTA1000,Outdoor,Hard,1st Round,3,Wang Xiy.,Guo H.,152,192,481,370,7,5,6,1,,,2,0,Completed,1.53,2.5,1.57,2.54,1.53,2.6,1.53,2.48,1.58,2.68
44,Beijing,China Open,9/25/2025,WTA1000,Outdoor,Hard,1st Round,3,Ruse E.G.,Sramkova R.,98,55,755,1097,6,2,6,2,,,2,0,Completed,2,1.8,2.05,1.85,2.05,1.81,2.01,1.78,2.16,1.84
44,Beijing,China Open,9/25/2025,WTA1000,Outdoor,Hard,1st Round,3,Sasnovich A.,Tjen J.,130,102,580,734,6,7,7,5,6,1,2,1,Completed,3.5,1.3,3.69,1.32,3.66,1.3,3.51,1.29,3.65,1.36
44,Beijing,China Open,9/25/2025,WTA1000,Outdoor,Hard,1st Round,3,Potapova A.,Siniakova K.,59,62,1076,1066,6,3,6,4,,,2,0,Completed,2.75,1.44,2.93,1.45,2.85,1.47,2.74,1.44,3,1.48
44,Beijing,China Open,9/25/2025,WTA1000,Outdoor,Hard,1st Round,3,Seidel E.,Frech M.,95,46,782,1256,7,5,6,4,,,2,0,Completed,1.73,2.1,1.78,2.12,1.73,2.2,1.68,2.15,1.78,2.26
44,Beijing,China Open,9/25/2025,WTA1000,Outdoor,Hard,1st Round,3,Zhu L.,Uchijima M.,253,92,275,807,6,1,6,3,,,2,0,Completed,1.8,2,1.83,2.07,1.85,2.04,1.8,1.99,1.95,2.04
44,Beijing,China Open,9/25/2025,WTA1000,Outdoor,Hard,1st Round,3,Kartal S.,Parks A.,81,60,870,1070,6,3,6,2,,,2,0,Completed,1.44,2.75,1.46,2.9,1.45,2.83,1.44,2.75,1.51,2.9
44,Beijing,China Open,9/25/2025,WTA1000,Outdoor,Hard,1st Round,3,Bucsa C.,Vekic D.,67,69,1025,992,6,2,6,4,,,2,0,Completed,1.91,1.91,2.07,1.83,2.12,1.91,1.96,1.82,2.06,1.9
44,Beijing,China Open,9/25/2025,WTA1000,Outdoor,Hard,1st Round,3,Joint M.,Jimenez Kasintseva V.,36,109,1429,691,6,3,6,2,,,2,0,Completed,1.44,2.75,1.46,2.9,1.45,2.8,1.44,2.73,1.46,3.05
44,Beijing,China Open,9/25/2025,WTA1000,Outdoor,Hard,1st Round,3,Boisson L.,Galfi D.,41,97,1289,767,7,6,5,7,6,2,2,1,Completed,2,1.8,1.96,1.93,2,1.91,1.93,1.84,2.04,1.95
44,Beijing,China Open,9/25/2025,WTA1000,Outdoor,Hard,1st Round,3,Bouzas Maneiro J.,Cristian J.,48,42,1196,1281,6,4,6,0,,,2,0,Completed,1.91,1.91,1.94,1.94,1.92,1.91,1.9,1.88,1.99,1.96
44,Beijing,China Open,9/25/2025,WTA1000,Outdoor,Hard,1st Round,3,Arango E.,Lamens S.,50,57,1180,1087,6,3,6,3,,,2,0,Completed,2.5,1.53,,,2.53,1.55,2.45,1.54,2.72,1.57
44,Beijing,China Open,9/25/2025,WTA1000,Outdoor,Hard,1st Round,3,Yuan Y.,Putintseva Y.,110,63,685,1065,6,3,6,3,,,2,0,Completed,1.73,2.1,1.79,2.13,1.77,2.2,1.71,2.12,1.74,2.32
44,Beijing,China Open,9/26/2025,WTA1000,Outdoor,Hard,2nd Round,3,Gauff C.,Rakhimova K.,3,89,7873,823,6,4,6,0,,,2,0,Completed,1.1,7,1.12,7.66,1.11,7,1.1,6.75,1.13,8
44,Beijing,China Open,9/26/2025,WTA1000,Outdoor,Hard,2nd Round,3,Kenin S.,Kudermetova P.,26,76,1678,899,6,4,6,2,,,2,0,Completed,1.5,2.63,1.5,2.77,1.5,2.7,1.48,2.64,1.54,2.8
44,Beijing,China Open,9/26/2025,WTA1000,Outdoor,Hard,2nd Round,3,Fernandez L.A.,Sakkari M.,25,56,1684,1091,6,2,6,0,,,2,0,Completed,1.62,2.3,1.69,2.29,1.63,2.32,1.62,2.25,1.67,2.44
44,Beijing,China Open,9/26/2025,WTA1000,Outdoor,Hard,2nd Round,3,Bouzkova M.,Linette M.,52,38,1173,1404,7,5,7,5,,,2,0,Completed,1.33,3.4,1.39,3.23,1.4,3.4,1.35,3.15,1.41,3.25
44,Beijing,China Open,9/26/2025,WTA1000,Outdoor,Hard,2nd Round,3,Lys E.,Jovic I.,66,37,1041,1413,6,3,4,6,7,5,2,1,Completed,1.91,1.91,1.87,2.03,1.91,2,1.82,1.98,1.87,2.1
